X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-95.471115,29.724319,20927,"HOUSTON(WESTPARK), TX",4769,Sam's Club,Wholesale,1,5310 S RICE AVE,HOUSTON,HARRIS,TX,77081-2112,2,Open,,Y,Y,4769,,,No,
-85.199343,35.234344,20928,SODDY-DAISY TN,477,WM Supercenter,Retail,1,9334 DAYTON PIKE,SODDY DAISY,HAMILTON,TN,37379-4855,5,Open,,Y,Y,477,No,Available,Yes,Available
-104.719341,40.383662,20929,"EVANS, CO",4770,Sam's Club,Wholesale,1,3247 23RD AVE,EVANS,WELD,CO,80620-1733,2,Open,,Y,Y,4770,,,,
-76.650465,39.148867,20930,SEVERN MD,4771,Sam's Club,Wholesale,1,424 GEORGE CLAUS BLVD,SEVERN,BALTIMORE CITY,MD,21144-1300,5,Open,,Y,Y,4771,,,Yes,
-82.453814,27.341357,20931,"SARASOTA, FL",4772,Sam's Club,Wholesale,1,300 N CATTLEMEN RD,SARASOTA,SARASOTA,FL,34232-6426,2,Open,,Y,Y,4772,,,,
-74.043518,40.791728,20932,"SECAUCUS, NJ",4774,Sam's Club,Wholesale,1,300 PARK PL,SECAUCUS,HUDSON,NJ,07094-3653,2,Open,,Y,Y,4774,,,,
-90.170458,29.973429,20933,"METAIRIE, LA",4775,Sam's Club,Wholesale,1,3900 AIRLINE DR,METAIRIE,JEFFERSON,LA,70001-5704,2,Open,,Y,Y,4775,,,Yes,
-86.658587,34.735807,20934,"HUNTSVILLE, AL",4776,Sam's Club,Wholesale,1,5651 HOLMES AVE NW,HUNTSVILLE,MADISON,AL,35816-1817,2,Open,,Y,Y,4776,,,,
-104.897434,39.766246,20935,"DENVER, CO",4777,Sam's Club,Wholesale,1,7805 E 35TH AVE,DENVER,DENVER,CO,80238-2458,2,Open,,Y,Y,4777,,,No,
-83.282374,42.706562,20936,"AUBURN HILLS,MI",4778,Sam's Club,Wholesale,1,4350 JOSLYN RD,AUBURN HILLS,OAKLAND,MI,48326-1329,2,Open,,Y,Y,4778,,,Yes,
-99.094249,28.898919,20938,PEARSALL TX,478,Wal-Mart,Retail,1,819 N OAK ST,PEARSALL,FRIO,TX,78061-3422,2,Open,,Y,Y,478,No,,No,
-83.980845,34.072997,20939,"BUFORD, GA",4780,Sam's Club,Wholesale,1,3383 BUFORD DR,BUFORD,GWINNETT,GA,30519-4985,2,Open,,Y,Y,4780,,,,
-84.520487,42.763724,20940,"LANSING (E),MI",4781,Sam's Club,Wholesale,1,2925 TOWNE CENTRE BLVD,LANSING,INGHAM,MI,48912-5650,2,Open,,Y,Y,4781,,,,
-81.467867,28.327013,20941,"KISSIMMEE, FL",4782,Sam's Club,Wholesale,1,4763 WEST IRLO BRONSON MEM HWY,KISSIMMEE,OSCEOLA,FL,34746-0000,2,Open,,Y,Y,4782,,,Yes,
-96.644237,32.961072,20942,"GARLAND, TX",4783,Sam's Club,Wholesale,1,5150 N GARLAND AVE,GARLAND,DALLAS,TX,75040-2711,2,Open,,Y,Y,4783,,,No,
-106.766874,32.347404,20943,"LAS CRUCES,NM",4784,Sam's Club,Wholesale,1,2711 N TELSHOR BLVD,LAS CRUCES,DONA ANA,NM,88011-8202,2,Open,,Y,Y,4784,,,Yes,
-81.340829,28.791381,20944,"SANFORD, FL",4785,Sam's Club,Wholesale,1,1101 RINEHART RD,SANFORD,SEMINOLE,FL,32771-7390,2,Open,,Y,Y,4785,,,Yes,
-111.838258,41.755022,20945,"LOGAN, UT",4786,Sam's Club,Wholesale,1,145 W CACHE VALLEY BLVD,LOGAN,CACHE,UT,84341-8473,2,Open,,Y,Y,4786,,,Yes,
-93.281894,44.860773,20946,"MINNEAPOLIS, MN",4787,Sam's Club,Wholesale,1,200 WEST AMERICAN BLVD,BLOOMINGTON,HENNEPIN,MN,55420-1120,2,Open,,Y,Y,4787,,,Yes,
-84.624567,33.400604,20948,"SHARPSBURG, GA",4789,Sam's Club,Wholesale,1,310 FISCHER RD,SHARPSBURG,COWETA,GA,30277-2084,2,Open,,Y,Y,4789,,,,
-99.331282,34.664247,20949,ALTUS OK,479,WM Supercenter,Retail,1,2500 N MAIN ST,ALTUS,JACKSON,OK,73521-1614,5,Open,,Y,Y,479,No,Not Available,No,Not Available
-90.148273,32.269143,20950,"PEARL, MS",4790,Sam's Club,Wholesale,1,90 BASS PRO DR,PEARL,RANKIN,MS,39208-9242,2,Open,,Y,Y,4790,,,Yes,
-100.834889,37.981837,20951,"GARDEN CITY, KS",4791,Sam's Club,Wholesale,1,3010 LARUE ST,GARDEN CITY,FINNEY,KS,67846-7072,2,Open,,Y,Y,4791,,,,
-81.921934,27.998045,20954,LAKELAND(S) FL,4794,Sam's Club,Wholesale,1,3530 LAKELAND HIGHLANDS RD,LAKELAND,POLK,FL,33803-4313,2,Open,,Y,Y,4794,,,,
-97.098042,32.932556,20955,"GRAPEVINE, TX",4795,Sam's Club,Wholesale,1,1701 W STATE HIGHWAY 114,GRAPEVINE,TARRANT,TX,76051-8652,2,Open,,Y,Y,4795,,,,
-80.590402,35.462913,20957,KANNAPOLIS NC,4797,Sam's Club,Wholesale,1,2421 SUPERCENTER DR NE,KANNAPOLIS,CABARRUS,NC,28083-6426,2,Open,,Y,Y,4797,,,,
-80.271428,36.186787,20958,"WINSTON-SALEM, NC",4798,Sam's Club,Wholesale,1,284 SUMMIT SQUARE BLVD,WINSTON SALEM,FORSYTH,NC,27105-1461,2,Open,,Y,Y,4798,,,Yes,
-121.295961,38.680564,20959,"CITRUS HEIGHTS, CA",4799,Sam's Club,Wholesale,1,7147 GREENBACK LN,CITRUS HEIGHTS,SACRAMENTO,CA,95621-5526,2,Open,,Y,Y,4799,,,,
